Sample	UsutuV.f.54	JEVG.Ig-aroa.ja.41	JE.2.j.38	f.90	SLEV.jj.51	Deng.2.w2.31	0,1M NaPP Standard pH 9	YFV.f.66	NoVertHost.f.69	aroa.JEVG.Ig.f.44-39	UsutuV.j.55	f.43-16	Deng.f.17	Edge_Hill.YFVG.j.60	WNV.2.w2.13	YFV.f.65	YFV.f.64	NoVertHost.0.f.73	RioBrVG.0.ja.85	TBV.f.58	Deng.4.w2.19	TBV.f.57	TBV.f.56	WNV.1b.f.10	TBVG.f.80-77	SeaBTB.ja.72	WNV.2.f.8	f.92	f.91	TBVG.f2.77	f.97	f.96	f.95	f.94	f.93	f.99	f.98	MVEV.JEVG.MV.ja.48	YFV.3.f.68-67	JEVG.Ig.f.39	SLEV.jj.52	JEVG.Ig-aroa.ja.40	Deng.4.f3.18	RioBrVG.ja.74	Deng.3.f.32	WNV.f.1	WNV.1a.f.7	YFVG.f2.62-61	MVEV.JEVG.MV.j.49	WNV.f.9	JE.jj.36	MosqFlav.3.f.71-70	Deng.1.f3.29	Meaban.ja.83	PowVG.f.81	JEVG.Ig.f.42	Edge_Hill.YFVG.j.59	WNV.2.w2.14	Biotin-Marke_2,5µM	WNV.2.f2.12	JEVG.Zi.f.45	JE.jj.35	JE.j.33	RioBrVG.1.f2.84	SLEV.ja.50	JE.j.34	JEVG.Nt.ja.53	Tyuleniy.f.83	WNV.1a.f.11	TBVG.f.76	YFVG.ja.63-61	YFVG.f.61	fw.23	MosqFlav.f.70	JEVG.Zi.f.46-45	JE.jj.37	TBVG.f2.78	f.86	f.87	f.88	JEVG.MV.f.47	RioBrVG.f.75-75	YFV.1.ja.67	TBVG.f.79-77	Deng.1.f3.30
string	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous
meta																																																																																					
MosqP-Grec.012.x327A01.x325A11	0.253281897085	-0.00143265395488	0.00197488533392	0.00481419166831	0.000679815771536	-0.000789819843886	-0.00023265913451	0.024798689956	0.00287852488767	0.00109318896532	0.0012410575411	0.0069188875134	0.011991966292	0.000750071143196	0.000551178475173	0.056314802571	0.0539725872758	-0.000396210092683	-0.000561710111028	0.000627812842991	0.000457470148145	-3.04600046663e-005	-0.0015884125799	0.000629641468399	0.000281606091557	-0.0019185214311	0.001948405116	0.000533357563729	0.00247637177286	0.00788497984323	0.00255072387435	0.155040524883	0.0454514726964	0.0191822073869	0.00162509772418	0.000791944380964	0.108048672809	0.00120369905824	-0.000384817178707	9.73703903864e-005	-0.00116784387799	0.000462221628965	0.000558484053871	-0.00098920829067	0.000356651203518	0.3173621113	0.151565997289	0.241771073956	0.00136520123442	0.00348896953516	-0.000352006671371	0.00163825686575	-0.000202313649279	0.00114370975811	0.00259047943913	0.00237011691548	0.00185993007717	0.00149089032855	0.560185900103	0.00133138472851	0.00155319502784	0.00136376751908	0.000737400192758	0.00294214696986	0.000607988666089	0.00577755972271	0.000698753293792	0.00224407008535	0.014243243651	0.0194398275377	-0.00171174728132	0.00530334063866	0.0114559933863	0.00239974383151	0.00744147513566	0.00202782171757	0.00820887680249	0.000617963205108	-0.000382574993157	0.00153520998208	-0.00037741681065	0.000660476619473	0.00306925978895	0.00360991805416	0.00268177073655
MosqP-Grec.022.x327F01.x325B08	0.000340659942622	0.00112638519888	-0.000914762516418	0.000922549604431	0.0014575013934	-0.000842113748954	-0.0018576846347	-0.00132251472902	-0.00172321823628	0.00107761689587	-0.000915576654431	0.00042924735819	-0.00030711865161	0.00322636807279	-0.00206728448516	-4.31121099129e-005	7.83075750018e-006	0.00200539477535	0.00204084394102	0.00036759964383	-0.000290903748561	0.00113675798716	0.00065544147305	0.000802268354542	0.000522092766362	0.000600152277086	0.00104190736979	-0.000968385244023	0.000534639453227	0.00654521862702	-0.00156255173148	0.000567095350367	0.000413054315944	0.000907792476191	-0.000547361106488	-0.00147836405434	0.000968567854899	0.000766497147276	0.00181704924565	0.000324271692534	-0.000917934868609	-0.00257087845473	0.00247362634874	-6.3557620515e-005	0.00130394260722	0.000297723443903	0.00226884933414	0.000352047189009	0.000855742596521	0.00137108138521	-0.000299538948011	0.000583072521067	-0.00111687913258	4.92921363309e-005	0.00184081809325	0.00110168103825	-0.000513719228726	0.00192536089217	0.556622560952	-0.00104991147391	-0.000849805281257	0.00108655660037	0.00112427340548	-0.000444605446072	0.000344728615262	-0.00213572336812	0.00180875256906	0.000337205575489	0.000403714650964	0.00103760369939	-0.00244312514095	0.00225657024692	0.0140920803258	0.00161299878768	0.00427434322624	0.000364128154787	-0.00023863168661	-0.000633225086731	0.00390918680709	0.000201107478522	-0.000444070291793	0.000151888310006	0.00213045931434	0.00200862278735	0.0021753631761
MosqP-Grec.040.x327B01.x325D02	0.0057926884891	-0.000411784416779	0.000574874271774	-0.00177660745894	0.00258127377354	0.000218991647196	0.00144601149079	0.00169916500216	0.000528173859463	-0.000279357251769	0.000225560809399	0.0640815860231	0.00221853836675	-0.000319479903427	0.547551226371	-0.00216611143585	0.000757864024521	0.00282824215018	0.00132125371093	0.00420466833037	0.00228134302309	3.9973262771e-005	0.00157583261106	0.00208659906936	-0.00120055357343	-0.00146474642634	0.13688455968	-0.000817662374203	-0.00023404799674	0.000975099270505	-0.00119790205358	0.000705766192214	0.0250894428626	0.0597474194973	0.104248537551	-0.000275688553542	0.0115835966774	-0.00251871315469	-0.00149305419275	0.000870000912412	0.000731760173525	-0.000779648760854	0.00224098116476	-0.000407198294745	0.00154261846732	0.131984691457	0.242045563291	-0.000336284965168	0.00173154771898	0.507856388761	-2.07711453376e-005	0.000481473849509	-0.00158127902182	-9.13116044922e-006	0.000503308034532	-0.000834577225106	0.00337941728023	0.454154843492	0.556153252996	0.441481782157	-0.00083178457706	0.00226065195889	8.48679308588e-005	-0.00200545778215	-7.10764741295e-006	-0.00213115959017	0.000139607521244	0.0158600987563	0.00104266904614	0.00212404959702	0.00194128615977	0.000762124028534	0.00898135557577	0.0012491866413	0.0161934846018	-6.82457327276e-005	0.00144731773459	0.00124969684806	0.0010932565611	0.00321422824536	-0.000295231976298	-0.00144289932126	-0.00098259838114	-0.000861730629587	0.00325494268206
MosqP-Grec.295.x327C01.x325F10	0.000648168708117	0.000761385600874	-0.00150500479489	0.000889765867205	0.00182624222758	0.00130316103445	0.000124337255822	0.00972299017411	-0.00202096279435	0.000377449465626	-0.000780946145956	0.002606528862	0.000222358739857	-0.00070271029125	0.00154273483116	0.00178571079045	0.00214393253345	0.00141705708471	-0.0016327347625	0.000108315538686	0.00249426845273	0.00139603693833	0.00103196992777	0.000502676348701	-0.000997358151005	0.00286429276372	-0.00141371085056	0.000966019843155	0.000125011408867	-0.00126162777532	0.00380732407216	0.00460459183865	0.00298623394118	-0.000714856498005	0.00139421853202	0.00146172085917	0.00279559122073	-0.000347178985761	-0.00045455535679	0.00212107864998	-0.00135980648768	0.000169395711875	0.000452802813068	0.00032335679696	-0.000773650916346	0.00049506862122	0.000486957250198	0.00162139955089	-0.00175977164574	8.45777558217e-005	0.00168752178338	-0.000186440067302	-0.00183542415359	0.00185198591923	-0.000589773660177	0.011684607815	0.00040203087297	0.00138049645276	0.556483350175	0.0013062485709	-0.000461141482583	-0.00222270131996	0.00225939336031	0.000798972019896	0.00168755684477	0.000833839476501	0.00176767754456	0.00475028264667	-0.000377806044959	-5.48274570821e-005	-0.000760755548161	-0.000521706122998	0.00912746958338	-0.000424664047313	0.00417520997774	0.0048310044021	0.000847112351516	0.00238125488495	0.00517531420077	0.0047041283644	-0.00016258593655	0.00016581799201	-0.00167548229277	0.000411478765101	-0.00017473927023
MosqP-Grec.310.x327E01.x325H06	0.00596188938152	-6.09339418828e-005	0.00125349994676	0.00217264211755	0.000287140836366	-0.00173706447456	0.00103676651287	0.00083567030083	0.164321559193	-0.00144011294475	0.000591264401721	-0.000325273163974	0.000980268371265	-0.000239964703596	0.00153423871632	0.00108149071727	0.00416075246651	0.0267490166748	0.00187696379758	-0.00129858789104	0.00112576945468	0.000838400473269	0.0473277240341	-0.000328512219564	0.000933086859267	0.00375894398212	0.000918385878505	0.00184366959407	7.22147848366e-005	0.00373683401983	0.009107065316	0.00173693800122	-0.00319526387955	-0.000115699147154	0.00217948774599	0.00111589843787	0.000656913816936	0.00196999375572	-0.000646600546596	0.00284606695634	0.000880872517696	0.000667348984039	-0.00190555286985	0.00659155375403	-0.000862688525067	0.000828866362868	-0.00139472411689	-0.000788214449189	-0.000586399698917	-0.000896003598904	-0.00179403944244	0.0012196469326	0.000582559705839	0.00295480135244	-0.000578678776749	-0.00130775727494	0.000805421901531	0.000177061326036	0.545959956462	0.00154106168611	0.00101908053728	-0.000196353688869	-0.000458802693357	0.00128545726539	0.00147918212228	0.0142382947502	-0.00090639289775	-0.000847513870742	-0.00183675478573	0.00110489733087	-0.000921664517505	0.000354250923118	0.00856650619845	0.00281162251112	0.00377295421615	0.0018975402145	0.000259079005877	0.000482880488012	-0.000922938900047	-0.000484609771051	0.0014066494637	-0.000594043573474	-0.000319035061673	-0.00148081872639	0.000378783970856
MosqP-Grec.437.x327D01.x325G04	-6.36095293654e-005	-0.00197261512807	-0.000345260607561	-0.00104291172602	-0.00188534926003	0.000525642322888	0.00110292267375	0.00149662030411	0.00193434822593	0.00160599075218	0.000477006712756	0.00276145224297	0.00195009610383	0.00103473161003	-0.000668887703984	0.00210034364967	-0.00169044826095	0.00187686976897	0.000830148200161	0.00264327806516	-0.00194133662896	0.00277946506462	0.000249861114851	0.00564677595918	0.000756621885957	0.00105095812046	-0.00160480980588	0.00161380756717	0.000136633588865	0.0034385391957	0.000611699692947	-0.00257468377928	-0.001356189016	-4.09924996177e-005	-0.0013855250663	-0.000279613791393	0.000476993876584	-4.07918183115e-005	-0.000377729975462	0.000401249428331	0.000221266773355	0.00192745920413	0.000661038173415	-0.000850496177605	0.0006363788806	-0.00120422727554	0.0015859837269	0.00201575624031	0.00178494727681	-0.000748463676446	0.00182274432106	-0.00101431661919	-0.00282138194171	0.00469894607014	0.00363491114653	-0.000575772417445	0.00268589504591	0.00196345710298	0.55999406122	-0.00263321329453	0.00209365581284	0.000568521880505	0.00105791351663	-0.000706806325879	-0.00102737800175	0.000347070560403	-0.0028001625876	-5.48077522167e-005	0.00714177735943	0.00200708762284	-0.00236420964723	0.000351221347498	0.00979447331292	0.000286146875247	0.00200435316715	-0.000751982403566	-0.00271370157133	-3.40220813129e-005	0.00197532075474	0.00153087520518	0.00130879081898	-0.00197707752262	-0.000425198555258	0.00105747813993	0.000747702907267
NTC.x327H01.x325H12	0.00527199381943	-0.00193585652631	0.00022462798804	0.00265073687985	-0.00157149281444	0.000282385038977	-0.00135487408607	-0.000512902674415	0.00311010169118	0.000221194998993	-0.00193059244445	0.00135604331968	0.000913743450509	-0.00081622606362	0.0107179123846	-0.000466469532482	0.00179020362848	-0.00161574928633	0.00032001486187	0.00344125211178	0.00049815716497	-0.000873125987572	0.00294301948687	-0.000138762617018	-0.000724833332792	-0.000220546803053	-0.00363752433838	0.00147079782107	-0.00238302071873	0.0173734020673	-0.000116458879556	0.00316126820892	0.00148887475331	-0.00116748471014	0.000898899956604	-0.000162750277034	-0.00156151865626	0.00283513220359	0.00121766671491	0.00131109097586	-0.00106839987574	-0.000366361892774	0.000326599971531	0.00329355025335	-0.00183052986883	9.27590517618e-005	-0.000712087294458	0.00176497987809	0.00378015981103	0.000522498187824	-0.00118103570526	-0.00109432380326	5.35867709802e-005	0.00188068458848	0.017919039339	-0.000583913441194	0.000799851916976	-0.00104129406231	0.54617671981	-0.00150773084621	0.0020699683244	-0.00079783215204	0.00133566915634	0.00159895504918	0.00404589069373	-0.0302984826591	0.000917249624257	0.00228755490568	-0.00117114715189	0.00158798854599	0.00187891663472	-0.00147204469391	0.010653637489	-0.00323298624195	0.00289161518646	-0.000245428763212	0.00503660029913	0.000579106382922	0.00119416778906	0.00384612868909	-0.000938010218286	-0.00180106087153	-0.00119849867593	-0.000128890245477	-0.000249779344536
